NACA64 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
Cl and Cd values corrected for rotational stall delay and Cd values corrected using the Viterna method for 0 to 90deg AOA by Jason Jonkman using AirfoilPrep_v2p0.xls.
   7        Number of airfoil tables in this file
-85.00	-0.0875	1.3811	0.3397	-0.0875	1.3828	0.3703	-0.0880	1.3844	0.4099	-0.1840	1.3456	0.3517	-0.0885	1.3877	0.4694	-0.0885	1.3886	0.5046	-0.0885	1.3907	0.5315
-80.00	-0.1750	1.3462	0.3168	-0.1750	1.3496	0.3478	-0.1760	1.3527	0.3875	-0.2990	1.3181	0.3388	-0.1770	1.3593	0.4490	-0.1770	1.3611	0.4823	-0.1770	1.3653	0.5095
-75.00	-0.2580	1.2716	0.2888	-0.2585	1.2767	0.3201	-0.2610	1.2812	0.3599	-0.4090	1.2765	0.3248	-0.2640	1.2911	0.4231	-0.2635	1.2937	0.4546	-0.2635	1.3000	0.4820
-70.00	-0.3410	1.1970	0.2607	-0.3420	1.2037	0.2923	-0.3460	1.2097	0.3322	-0.5120	1.2212	0.3099	-0.3510	1.2228	0.3972	-0.3500	1.2263	0.4269	-0.3500	1.2346	0.4545
-65.00	-0.4110	1.0906	0.2306	-0.4130	1.0987	0.2624	-0.4190	1.1062	0.3024	-0.6060	1.1532	0.2940	-0.4280	1.1223	0.3690	-0.4265	1.1266	0.3970	-0.4265	1.1368	0.4246
-60.00	-0.4810	0.9841	0.2005	-0.4840	0.9937	0.2325	-0.4920	1.0026	0.2725	-0.6890	1.0731	0.2772	-0.5050	1.0218	0.3407	-0.5030	1.0269	0.3671	-0.5030	1.0390	0.3946
-55.00	-0.5330	0.8575	0.1710	-0.5375	0.8685	0.2030	-0.5485	0.8786	0.2431	-0.7590	0.9822	0.2595	-0.5670	0.9005	0.3126	-0.5645	0.9064	0.3374	-0.5640	0.9202	0.3646
-50.00	-0.5850	0.7308	0.1414	-0.5910	0.7432	0.1735	-0.6050	0.7546	0.2137	-0.8140	0.8820	0.2409	-0.6290	0.7792	0.2845	-0.6260	0.7858	0.3076	-0.6250	0.8014	0.3345
-45.00	-0.6185	0.5983	0.1136	-0.6265	0.6119	0.1456	-0.6455	0.6244	0.1856	-0.8500	0.7742	0.2212	-0.6775	0.6513	0.2574	-0.6740	0.6586	0.2784	-0.6730	0.6756	0.3049
-40.00	-0.6520	0.4657	0.0858	-0.6620	0.4805	0.1176	-0.6860	0.4941	0.1574	-0.8660	0.6610	0.2006	-0.7260	0.5234	0.2303	-0.7220	0.5313	0.2492	-0.7210	0.5498	0.2753
-35.00	-0.6755	0.3424	0.0569	-0.6890	0.3582	0.0882	-0.7205	0.3726	0.1268	-0.8600	0.5451	0.1789	-0.7735	0.4039	0.2003	-0.7675	0.4123	0.2156	-0.7660	0.4320	0.2410
-30.00	-0.6990	0.2190	0.0279	-0.7160	0.2358	0.0587	-0.7550	0.2511	0.0962	-0.8290	0.4295	0.1563	-0.8210	0.2843	0.1703	-0.8130	0.2932	0.1820	-0.8110	0.3142	0.2066
-25.00	-1.0145	0.1379	-0.0271	-0.9780	0.1434	-0.0217	-0.9315	0.1477	-0.0167	-0.8530	0.3071	0.1156	-0.8650	0.1767	0.1169	-0.7755	0.1822	0.1310	-0.7565	0.2174	0.1563
-24.00	-1.0776	0.1217	-0.0381	-1.0304	0.1249	-0.0377	-0.9668	0.1270	-0.0392	-0.8700	0.2814	0.1040	-0.8738	0.1552	0.1062	-0.7680	0.1599	0.1207	-0.7456	0.1980	0.1462
-23.00	-1.1407	0.1055	-0.0491	-1.0828	0.1064	-0.0538	-1.0021	0.1063	-0.0618	-0.8900	0.2556	0.0916	-0.8826	0.1337	0.0955	-0.7605	0.1377	0.1105	-0.7347	0.1787	0.1362
-22.00	-1.2038	0.0892	-0.0601	-1.1352	0.0879	-0.0699	-1.0374	0.0856	-0.0844	-0.9110	0.2297	0.0785	-0.8914	0.1121	0.0849	-0.7530	0.1155	0.1003	-0.7238	0.1593	0.1261
-21.00	-1.2669	0.0730	-0.0711	-1.1876	0.0694	-0.0859	-1.0727	0.0649	-0.1069	-0.9340	0.2040	0.0649	-0.9002	0.0906	0.0742	-0.7455	0.0933	0.0901	-0.7129	0.1400	0.1161
-20.00	-1.3300	0.0568	-0.0821	-1.2400	0.0509	-0.1020	-1.1080	0.0442	-0.1295	-0.9580	0.1785	0.0508	-0.9090	0.0691	0.0635	-0.7380	0.0711	0.0799	-0.7020	0.1206	0.1060
-19.00	-1.3150	0.0490	-0.0829	-1.2370	0.0426	-0.1025	-1.1010	0.0370	-0.1290	-0.9820	0.1534	0.0364	-0.8530	0.0316	-0.1726	-0.7105	0.0475	-0.0589	-0.6675	0.1025	0.0576
-18.00	-1.3100	0.0410	-0.0825	-1.2150	0.0366	-0.1011	-1.0740	0.0321	-0.1271	-1.0050	0.1288	0.0218	-0.8430	0.0262	-0.1692	-0.6830	0.0238	-0.1976	-0.6330	0.0843	0.0092
-17.00	-1.2990	0.0342	-0.0803	-1.2000	0.0307	-0.0984	-1.0570	0.0269	-0.1238	-1.0820	0.1037	0.0129	-0.8270	0.0218	-0.1647	-0.6520	0.0202	-0.1937	-0.5985	0.0662	-0.0392
-16.00	-1.2820	0.0286	-0.0765	-1.1820	0.0258	-0.0941	-1.0460	0.0220	-0.1184	-1.1130	0.0786	-0.0028	-0.7970	0.0187	-0.1597	-0.6200	0.0173	-0.1885	-0.5640	0.0481	-0.0875
-15.00	-1.2670	0.0236	-0.0709	-1.1730	0.0209	-0.0876	-1.0190	0.0186	-0.1125	-1.1050	0.0535	-0.0251	-0.7640	0.0160	-0.1537	-0.6000	0.0144	-0.1807	-0.5295	0.0299	-0.1359
-14.00	-1.2430	0.0197	-0.0639	-1.1400	0.0178	-0.0810	-0.9880	0.0159	-0.1054	-1.0780	0.0283	-0.0419	-0.7410	0.0133	-0.1453	-0.5860	0.0119	-0.1705	-0.4950	0.0118	-0.1843
-13.50	-1.2270	0.0182	-0.0599	-1.1180	0.0167	-0.0775	-0.9640	0.0150	-0.1022	-1.0530	0.0158	-0.0521	-0.7350	0.0120	-0.1398	-0.5990	0.0110	-0.1613	-0.4620	0.0107	-0.1836
-13.00	-1.2030	0.0172	-0.0565	-1.0990	0.0157	-0.0735	-0.9540	0.0137	-0.0972	-1.0150	0.0151	-0.0610	-0.7650	0.0111	-0.1281	-0.5660	0.0099	-0.1608	-0.4100	0.0098	-0.1856
-12.00	-1.1580	0.0153	-0.0484	-1.0620	0.0137	-0.0642	-0.9270	0.0119	-0.0860	-0.9040	0.0134	-0.0707	-0.6880	0.0099	-0.1251	-0.4590	0.0087	-0.1634	-0.2910	0.0084	-0.1909
-11.00	-1.1120	0.0136	-0.0394	-1.0120	0.0122	-0.0554	-0.9030	0.0107	-0.0724	-0.8070	0.0121	-0.0722	-0.5850	0.0091	-0.1255	-0.3510	0.0082	-0.1648	-0.1680	0.0075	-0.1956
-10.00	-1.0450	0.0104	-0.0318	-0.9950	0.0103	-0.0393	-0.8130	0.0098	-0.0698	-0.7110	0.0111	-0.0734	-0.4790	0.0104	-0.1271	-0.2570	0.0141	-0.1670	-0.0950	0.0186	-0.1973
-9.00	-1.0000	0.0098	-0.0213	-0.9180	0.0097	-0.0340	-0.7080	0.0091	-0.0694	-0.5950	0.0099	-0.0772	-0.3640	0.0096	-0.1288	-0.1370	0.0124	-0.1698	0.0280	0.0158	-0.2002
-8.00	-0.9630	0.0098	-0.0084	-0.8200	0.0092	-0.0320	-0.5980	0.0086	-0.0698	-0.4780	0.0091	-0.0807	-0.2450	0.0086	-0.1312	-0.0140	0.0109	-0.1726	0.1490	0.0136	-0.2020
-7.00	-0.8720	0.0093	-0.0050	-0.7150	0.0087	-0.0314	-0.4850	0.0081	-0.0708	-0.3750	0.0086	-0.0825	-0.1270	0.0080	-0.1333	0.1050	0.0098	-0.1746	0.2690	0.0115	-0.2036
-6.00	-0.7700	0.0088	-0.0034	-0.6050	0.0082	-0.0315	-0.3700	0.0074	-0.0722	-0.2640	0.0082	-0.0832	-0.0060	0.0075	-0.1357	0.2290	0.0086	-0.1774	0.3920	0.0093	-0.2062
-5.00	-0.6640	0.0083	-0.0025	-0.4930	0.0076	-0.0320	-0.2520	0.0071	-0.0739	-0.1510	0.0079	-0.0841	0.1140	0.0069	-0.1382	0.3510	0.0074	-0.1802	0.5100	0.0075	-0.2076
-4.00	-0.5540	0.0078	-0.0025	-0.3770	0.0073	-0.0332	-0.1330	0.0068	-0.0758	-0.0170	0.0072	-0.0869	0.2350	0.0062	-0.1409	0.4750	0.0061	-0.1835	0.5770	0.0066	-0.1991
-3.00	-0.4400	0.0074	-0.0033	-0.2600	0.0069	-0.0347	-0.0140	0.0062	-0.0780	0.0880	0.0064	-0.0912	0.3600	0.0052	-0.1447	0.6000	0.0050	-0.1868	0.6940	0.0054	-0.1997
-2.00	-0.3240	0.0070	-0.0043	-0.1420	0.0064	-0.0363	0.1060	0.0055	-0.0806	0.2130	0.0054	-0.0946	0.4820	0.0046	-0.1476	0.7150	0.0047	-0.1874	0.8000	0.0048	-0.1982
-1.00	-0.2100	0.0064	-0.0054	-0.0250	0.0057	-0.0382	0.2270	0.0045	-0.0837	0.3280	0.0052	-0.0971	0.6000	0.0047	-0.1491	0.8210	0.0047	-0.1864	0.8860	0.0051	-0.1930
0.00	-0.0950	0.0055	-0.0069	0.0930	0.0046	-0.0408	0.3480	0.0045	-0.0859	0.4420	0.0052	-0.1014	0.7170	0.0047	-0.1507	0.8750	0.0053	-0.1750	0.9420	0.0059	-0.1824
1.00	0.0230	0.0055	-0.0089	0.2150	0.0045	-0.0431	0.4690	0.0044	-0.0883	0.5560	0.0052	-0.1076	0.8200	0.0055	-0.1495	0.9260	0.0071	-0.1639	0.8570	0.0117	-0.1499
2.00	0.1430	0.0046	-0.0112	0.3360	0.0044	-0.0455	0.5860	0.0048	-0.0900	0.6700	0.0053	-0.1126	0.8920	0.0074	-0.1428	0.9560	0.0091	-0.1493	0.8440	0.0154	-0.1298
3.00	0.2640	0.0044	-0.0136	0.4540	0.0046	-0.0476	0.6840	0.0064	-0.0888	0.7840	0.0053	-0.1157	0.9320	0.0089	-0.1298	0.9920	0.0112	-0.1368	0.9340	0.0164	-0.1267
4.00	0.3800	0.0045	-0.0155	0.5580	0.0063	-0.0477	0.7770	0.0080	-0.0866	0.8980	0.0054	-0.1199	0.9870	0.0101	-0.1199	1.0250	0.0130	-0.1244	1.0290	0.0173	-0.1245
5.00	0.4890	0.0052	-0.0167	0.6610	0.0077	-0.0475	0.8720	0.0091	-0.0845	1.0110	0.0058	-0.1240	1.0390	0.0112	-0.1099	1.0910	0.0145	-0.1177	1.1270	0.0181	-0.1226
6.00	0.5970	0.0065	-0.0176	0.7630	0.0087	-0.0472	0.9650	0.0097	-0.0822	1.1030	0.0091	-0.1234	1.1060	0.0122	-0.1034	1.1300	0.0169	-0.1077	1.2140	0.0196	-0.1194
7.00	0.7020	0.0077	-0.0180	0.8650	0.0094	-0.0467	1.0170	0.0106	-0.0720	1.1810	0.0113	-0.1184	1.1360	0.0141	-0.0914	1.2100	0.0183	-0.1039	1.3030	0.0210	-0.1166
8.00	0.8070	0.0087	-0.0186	0.9510	0.0103	-0.0438	1.0530	0.0117	-0.0599	1.2570	0.0124	-0.1163	1.1810	0.0160	-0.0827	1.2880	0.0197	-0.1001	1.3830	0.0230	-0.1130
8.50	0.8520	0.0093	-0.0176	0.9880	0.0108	-0.0411	1.0750	0.0123	-0.0551	1.2930	0.0130	-0.1163	1.2120	0.0168	-0.0799	1.3230	0.0206	-0.0978	1.4170	0.0244	-0.1104
9.00	0.8940	0.0099	-0.0163	0.9950	0.0111	-0.0329	1.0880	0.0132	-0.0494	1.3260	0.0136	-0.1160	1.2420	0.0177	-0.0771	1.3530	0.0217	-0.0950	1.4280	0.0267	-0.1055
9.50	0.9350	0.0104	-0.0148	1.0020	0.0117	-0.0257	1.1020	0.0142	-0.0444	1.3560	0.0143	-0.1154	1.2670	0.0188	-0.0738	1.3600	0.0239	-0.0898	1.4480	0.0288	-0.1019
10.00	0.9350	0.0108	-0.0061	0.9980	0.0131	-0.0186	1.1110	0.0155	-0.0393	1.3820	0.0150	-0.1149	1.2760	0.0206	-0.0688	1.3840	0.0255	-0.0867	1.4740	0.0307	-0.0989
10.50	0.9370	0.0113	0.0004	1.0210	0.0140	-0.0151	1.1350	0.0164	-0.0360	1.4000	0.0267	-0.1145	1.2990	0.0218	-0.0657	1.4070	0.0272	-0.0837	1.4810	0.0338	-0.0948
11.00	0.9500	0.0123	0.0053	1.0410	0.0148	-0.0114	1.1560	0.0175	-0.0326	1.4150	0.0383	-0.1143	1.3070	0.0239	-0.0615	1.4130	0.0300	-0.0795	1.5010	0.0362	-0.0919
11.50	0.9490	0.0133	0.0114	1.0420	0.0164	-0.0058	1.1610	0.0193	-0.0279	1.4250	0.0498	-0.1147	1.3270	0.0256	-0.0585	1.4340	0.0320	-0.0769	1.5200	0.0387	-0.0891
